cum_population_share,cum_access_time_share
0.0,0.0
4.9662740578971364e-05,0.0
9.932548115794273e-05,0.0
0.0001489882217369141,0.0
0.00019865096231588546,0.0
0.0002483137028948568,0.0
0.000318707103813844,0.0
0.0003891005047328312,0.0
0.0004594939056518184,0.0
0.0005298873065708056,0.0
0.0006002807074897927,0.0
0.0006706741084087799,0.0
0.0007175655815073849,0.0
0.0007511225252661663,0.0
0.0007846794690249476,0.0
0.0011202489066127618,0.0
0.001153805850371543,0.0
0.0012241992512905303,0.0
0.0012945926522095177,0.0
0.001364986053128505,0.0
0.0013993308081326945,0.0
0.0014697242090516817,0.0
0.0015401176099706692,0.0
0.0016105110108896564,0.0
0.0016809044118086436,0.0
0.0017512978127276308,0.0
0.0018216912136466183,0.0
0.0018920846145656053,0.0
0.0019624780154845925,0.0
0.002012140756063564,0.0
0.0020618034966425353,0.0
0.002111466237221507,0.0
0.0021611289778004786,0.0
0.00219468592155926,0.0
0.0022427756550431554,0.0
0.0022908653885270512,0.0
0.0023244223322858326,0.0
0.002374085072864804,0.0
0.002423747813443776,0.0
0.002473410554022747,0.0
0.0025230732946017187,0.0
0.0025711630280856146,0.0
0.00261925276156951,0.0
0.0026673424950534055,0.0
0.002715432228537301,0.0
0.0027635219620211968,0.0
0.002811611695505092,0.0
0.002861274436084064,0.0
0.0029093641695679593,0.0
0.0029574539030518547,0.0
0.0029910108468106365,0.0
0.003039100580294532,0.0
0.0030871903137784274,0.0
0.003120747257537209,0.0
0.0031688369910211046,0.0
0.003216926724505,0.0
0.0032504836682637817,0.0
0.003298573401747677,0.0
0.0033466631352315726,0.0
0.0033947528687154685,0.0
0.003442842602199364,0.0
0.0034909323356832594,0.0
0.0035390220691671553,0.0
0.003587111802651051,0.0
0.0036352015361349466,0.0
0.003683291269618842,0.0
0.003731381003102738,0.0
0.0037794707365866333,0.0
0.0038263622096852377,0.0
0.0038744519431691336,0.0
0.003921343416267738,0.0
0.003968234889366343,0.0
0.004015126362464947,0.0
0.004063216095948843,0.0
0.0045441134307877985,0.0
0.00488841869275865,0.0
0.004935310165857255,0.0
0.00498220163895586,0.0
0.005326506900926712,0.0
0.005373398374025316,0.0
0.0054202898471239205,0.0
0.005468379580607816,0.0
0.005516469314091711,0.0
0.005564559047575607,0.0
0.005587627922038535,0.0
0.005777867715851766,0.0
0.005968107509664995,0.0
0.006158347303478226,0.0
0.006181416177941154,0.0
0.00622950591142505,0.0
0.006276397384523655,0.0
0.006466637178336884,0.0
0.006489706052799813,0.0
0.006679945846613043,0.0
0.006870185640426273,0.0
0.00694342005079358,0.0
0.0070186653377450085,0.0
0.007033482187643253,0.0
0.007048299037541499,0.0
0.007123544324492926,0.0
